id	ident	type	name	latitude_deg	longitude_deg	elevation_ft	iso_country	iso_region	municipality	icao_code	iata_code	gps_code	local_code
14395	7TE3	small_airport	Lometa Air Strip	31.22624	-98.4612	1400	US	US-TX	Lometa			7TE3	7TE3
14396	7TE4	small_airport	Flying J Ranch Airport	29.599505	-99.846325	1620	US	US-TX	Leakey			7TE4	7TE4
14397	7TE5	small_airport	Carlisle Airport	31.67919921875	-98.6635971069336	1790	US	US-TX	Mullin			7TE5	7TE5
14398	7TE6	small_airport	Stovall Ranch Nr 1 Airport	29.2003002166748	-96.5543975830078	108	US	US-TX	El Campo			7TE6	7TE6
14399	7TE7	small_airport	Moore Field	26.383699	-98.333603	219	US	US-TX	Edinburg			7TE7	7TE7
14401	7TE9	small_airport	Boening Brothers Airport	29.0272006988525	-98.2866973876953	407	US	US-TX	Floresville			7TE9	7TE9
14402	7TN0	small_airport	Blue Bird Field	36.4356002807617	-87.0914001464844	705	US	US-TN	Pleasantview			7TN0	7TN0
14403	7TN1	small_airport	Krashinsky Airfield	35.320599	-85.8536	995	US	US-TN	Pelham			7TN1	7TN1
14405	7TN3	small_airport	Stones River Airport	35.970798	-86.393097	537	US	US-TN	Murfreesboro			7TN3	7TN3
14406	7TN4	small_airport	Pegasus Field	35.1727981567383	-89.5625	380	US	US-TN	Oakland			7TN4	7TN4
45974	7TN5	small_airport	Flying D Airport	35.133806	-89.186806	477	US	US-TN	Hickory Valley			7TN5	7TN5
14412	7TS0	small_airport	Fairview Airport	33.094436	-97.427305	920	US	US-TX	Rhome				70T
14414	7TS2	small_airport	Alison Air Park	29.8313007354736	-97.8891983032227	630	US	US-TX	San Marcos			7TS2	7TS2
14416	7TS4	small_airport	Hicks Airport	33.183201	-97.2545	725	US	US-TX	Ponder				74T
14420	7TS8	small_airport	Ott Farms Airport	34.4038009643555	-102.454002380371	3817	US	US-TX	Dimmitt			7TS8	7TS8
14422	7TX0	small_airport	Tom Danaher Airport	33.8282012939453	-98.5727005004883	986	US	US-TX	Wichita Falls			7TX0	7TX0
14426	7TX4	small_airport	Hillcrest Airport	32.9668006896973	-97.2752990722656	710	US	US-TX	Keller			7TX4	7TX4
14427	7TX5	small_airport	Mabee Ranch Airport	32.217098236084	-102.160003662109	2862	US	US-TX	Midland			7TX5	7TX5
14429	7TX7	small_airport	Ryan Aerodrome	32.06891	-102.02557	2740	US	US-TX	Midland			7TX7	7TX7
14430	7TX8	small_airport	Flying K Airport	35.1076011657715	-102.03800201416	3560	US	US-TX	Amarillo			7TX8	7TX8
14431	7TX9	small_airport	Ashford Field	33.358699798584	-94.4376983642578	305	US	US-TX	Old Boston			7TX9	7TX9
14433	7U8	small_airport	Richey Airport	47.62647	-105.079569	2493	US	US-MT	Richey			7U8	7U8
14443	7VA9	small_airport	Hannah Field	38.398821	-79.599724	3049	US	US-VA	Monterey			7VA9	7VA9
14444	7VG0	small_airport	Warrenton Air Park	38.6557006835938	-77.7872009277344	442	US	US-VA	Warrenton			7VG0	7VG0
14445	7W1	small_airport	Port of Ilwaco Airport	46.3148994445801	-124.003997802734	13	US	US-WA	Ilwaco			7W1	7W1
14446	7W4	small_airport	Lake Anna Airport	37.9656982421875	-77.7457962036133	355	US	US-VA	Bumpass			7W4	7W4
14447	7W7	small_airport	Boyer Flight Park Ultralightport	40.720001	-86.616096	710	US	US-IN	Burnettsville			7W7	7W7
14448	7WA0	small_airport	Big Andy Airport	48.0984001159668	-123.642997741699	830	US	US-WA	Port Angeles			7WA0	7WA0
14451	7WA3	small_airport	West Wind Airport	48.886100769043	-122.329002380371	160	US	US-WA	Everson			7WA3	7WA3
14452	7WA4	small_airport	Humbert Airport	47.8574981689453	-117.779998779297	1890	US	US-WA	Ford			7WA4	7WA4
14453	7WA5	small_airport	Stuart Island Airpark	48.673379	-123.175439	10	US	US-WA	Friday Harbor		SSW	7WA5	7WA5
14455	7WA7	small_airport	Mc Whorter Ranch Airport	46.313653	-119.615042	1356	US	US-WA	Prosser				
14458	7WI0	small_airport	Turkey Bluff Airport	43.3730010986328	-91.1099014282227	1110	US	US-WI	Ferryville			7WI0	7WI0
14460	7WI2	small_airport	Higgins Airport	43.443000793457	-89.1781997680664	965	US	US-WI	Rio			7WI2	7WI2
14462	7WI4	small_airport	Lewis Airport	44.3004989624023	-90.9878997802734	1041	US	US-WI	Black River Falls			7WI4	7WI4
14463	7WI5	small_airport	Syvrud Airport	42.8824996948242	-89.4007034301758	1000	US	US-WI	Brooklyn			7WI5	7WI5
14464	7WI6	small_airport	Weatherbee Field	43.4705009460449	-89.359001159668	960	US	US-WI	Wyocena			7WI6	7WI6
14466	7WI8	small_airport	Crispy Cedars Airport	44.780722	-87.602737	700	US	US-WI	Brussels			7WI8	7WI8
14467	7WI9	small_airport	Nett Construction Airport	43.829683	-88.326617	1040	US	US-WI	Fond Du Lac			7WI9	7WI9
345426	7XA2	small_airport	Sagebrush Airport	33.148726	-97.373993	810	US	US-TX	Justin			7XA2	7XA2
346924	7XA4	small_airport	Buckshot Ranch Airport	31.161201	-97.302523	721	US	US-TX	Troy			7XA4	7XA4
14468	7XS0	small_airport	Polly Ranch Airport	29.5047	-95.175499	24	US	US-TX	Friendswood			7XS0	7XS0
14471	7XS3	small_airport	W C Ranch Airport	31.475385	-95.634072	337	US	US-TX	Grapeland			7XS3	7XS3
14474	7XS6	small_airport	Moore Hx Ranch Airport	31.7943992614746	-96.2080001831055	400	US	US-TX	Fairfield			7XS6	7XS6
14475	7XS7	small_airport	Indian Springs Ranch Airport	30.1147003173828	-98.9310989379883	2030	US	US-TX	Fredericksburg			7XS7	7XS7
14478	7Y2	small_airport	Thompsonville Airport	44.518846	-85.968704	793	US	US-MI	Thompsonville				7Y2
14479	7Y3	small_airport	Backus Municipal Airport	46.8269004821777	-94.5072021484375	1355	US	US-MN	Backus			7Y3	7Y3
14481	7Y9	small_airport	Big Falls Municipal Airport	48.19580078125	-93.7667999267578	1232	US	US-MN	Big Falls			7Y9	7Y9
541346	80AL	small_airport	Sunflower Ranch Airport	32.133688	-86.775786	341	US	US-AL	Tyler			80AL	80AL
14483	80C	small_airport	Lone Hickory Airport	36.060444	-80.69016	1000	US	US-NC	Yadkinville				80C
14484	80CA	small_airport	Bacchi Valley Industries Airport	38.817133	-120.922541	760	US	US-CA	Lotus			80CA	80CA
14486	80CO	small_airport	Simonson Field	38.1516990661621	-104.706001281738	5130	US	US-CO	Pueblo			80CO	80CO
14488	80FD	small_airport	Brady Ranch Airport	27.1133995056152	-80.6333999633789	18	US	US-FL	Indiantown			80FD	80FD
14490	80G	small_airport	Tri-City Airport	40.247799	-81.736	844	US	US-OH	West Lafayette			80G	80G
14491	80GA	small_airport	Murphy's Landing Airport	33.259103	-84.844937	820	US	US-GA	Grantville			80GA	80GA
14492	80IN	small_airport	Gustin's /Private/ Airport	41.2042007446	-84.8051986694	740	US	US-IN	Harlan			80IN	80IN
35131	80KS	small_airport	Gilley's Airport	38.1577987671	-97.1930999756	1427	US	US-KS	Peabody				80KS
14494	80KY	small_airport	David Lowe Airport	37.3961982727051	-87.2354965209961	465	US	US-KY	Sacramento			80KY	80KY
45504	80MO	small_airport	Seiferd Field	37.276536	-94.351897	980	US	US-MO	Carthage			80MO	80MO
14499	80ND	small_airport	Troy Field	48.8786010742188	-103.370002746582	2080	US	US-ND	Crosby			80ND	80ND
14500	80NE	small_airport	R & R Farms Airport	40.2817001342773	-97.8542022705078	1620	US	US-NE	Davenport			80NE	80NE
14502	80OH	small_airport	Griffin-Sloas Airport	41.269031	-80.753508	885	US	US-OH	Warren			80OH	80OH
14505	80OR	small_airport	Wilderness Airport	42.3642997741699	-120.966003417969	4540	US	US-OR	Bly			80OR	80OR
14507	80PN	small_airport	Hanny Beaver Airpark Inc Airport	40.5416984558105	-80.4525985717773	1220	US	US-PA	Hookstown			80PN	80PN
14508	80S	small_airport	Lavina Airport	46.307201	-108.956001	3490	US	US-MT	Lavina			80S	80S
338552	80SD	small_airport	Comstock Field	45.772675	-98.352894	1332	US	US-SD	Columbia			80SD	80SD
14511	80TN	small_airport	Big T Airport	35.8266983032227	-84.3300018310547	900	US	US-TN	Lenoir City			80TN	80TN
14512	80TS	small_airport	M Y Ranch Airport	31.3276996612549	-95.572998046875	300	US	US-TX	Crockett			80TS	80TS
14514	80V	small_airport	Medicine Bow Airport	41.88363	-106.18239	6646	US	US-WY	Medicine Bow			K80V	80V
14515	80VA	small_airport	Holly Springs Airport	37.7913017272949	-77.8246994018555	250	US	US-VA	Richmond			80VA	80VA
14517	80WI	small_airport	Spring Creek Airport	44.0229988098145	-89.1384963989258	800	US	US-WI	Spring Lake			80WI	80WI
349515	80XA	small_airport	Knight Trow Ranch Airport	32.487519	-95.954513	505	US	US-TX	Canton			80XA	80XA
14518	80XS	small_airport	Three Acres Airport	33.643044	-97.003579	775	US	US-TX	Whitesboro			80XS	80XS
14519	81AK	small_airport	McKinley Country Airport	62.577634	-150.23666	600	US	US-AK	Trapper Creek			81AK	81AK
14523	81CO	small_airport	Mesa 1 Airport	40.4061012268066	-106.820999145508	7000	US	US-CO	Steamboat Springs			81CO	81CO
14524	81D	small_airport	Flyin Tiger Airport	29.2649993896484	-95.4119033813477	30	US	US-TX	Angleton			81D	81D
14527	81GA	small_airport	Lucky Lairds Landing Airport	33.6409	-84.9049	1130	US	US-GA	Villa Rica			81GA	81GA
14529	81IL	small_airport	Illinois Valley Parachute Club Airport	40.433943	-89.356585	646	US	US-IL	Minier			81IL	81IL
14530	81KS	small_airport	Blackhawk Airport	39.1562	-95.577499	1015	US	US-KS	Meriden			81KS	81KS
14534	81LL	small_airport	Otterbach Farm Airport	41.572305	-89.171391	840	US	US-IL	Mendota			81LL	81LL
353871	81ME	small_airport	French Field	44.619892	-68.594611	338	US	US-ME	Ellsworth			81ME	81ME
14535	81MN	small_airport	Ewen Landing Field	44.0304985046387	-95.1955032348633	1483	US	US-MN	Jeffers			81MN	81MN
14538	81NC	small_airport	Cox Field	34.0408325195	-78.7399978638	50	US	US-NC	Tabor City			81NC	81NC
14539	81ND	small_airport	Millers Airstrip	48.388599395752	-101.044998168945	1545	US	US-ND	Deering			81ND	81ND
14540	81NE	small_airport	Bunger Field	40.2736015319824	-99.0078964233398	2170	US	US-NE	Hildreth			81NE	81NE
14542	81NM	small_airport	Diamond A Ranch Airport	33.345453	-105.173096	5056	US	US-NM	Picacho			81NM	81NM
14545	81OK	small_airport	Twin Lakes Ranch Airport	35.0264015197754	-99.3394012451172	1630	US	US-OK	Granite			81OK	81OK
14546	81OR	small_airport	Wagontire Airport	43.2499008178711	-119.875	4725	US	US-OR	Burns			81OR	81OR
561858	81TN	small_airport	Southfork Airport	36.5045	-82.15875	1500	US	US-TN	Bristol			81TN	81TN
14553	81VA	small_airport	Ferguson Airport	37.117221	-79.787048	1050	US	US-VA	Wirtz			81VA	81VA
521641	81XA	small_airport	Buttermilk Air Strip	30.885982	-97.72024	1016	US	US-TX	Florence			81XA	81XA
596842	82AR	small_airport	Barton Airport	34.537136	-90.759415	176	US	US-AR	Barton			82AR	82AR
607984	82AZ	small_airport	Ridgeline Airpark	31.745186	-110.952094	3551	US	US-AZ	Green Valley			82AZ	82AZ
14559	82CL	small_airport	Fort Bragg Airport	39.472445	-123.795319	71	US	US-CA	Fort Bragg		FOB	82CL	82CL
14564	82GA	small_airport	Paces South Farms Airport	32.8087997436523	-82.3852996826172	275	US	US-GA	Wadley			82GA	82GA
14565	82IN	small_airport	Hunter Airport	40.981201171875	-85.92919921875	790	US	US-IN	North Manchester			82IN	82IN
14566	82IS	small_airport	Landings Condominium Airport	42.1431007385254	-88.4029006958008	880	US	US-IL	Huntley			82IS	82IS
345611	82KS	small_airport	Greg Post Farms Airport	38.012073	-94.857872	884	US	US-KS	Mapleton			82KS	82KS
14567	82KY	small_airport	Woodledge Farm Airport	38.2834014892578	-85.4819030761719	680	US	US-KY	Crestwood			82KY	82KY
14568	82LA	small_airport	Fisher's Field	29.9323997497559	-89.9328002929688	5	US	US-LA	Chalmette			82LA	82LA
345497	82LS	small_airport	Lookout Point Airport	32.691119	-91.11008	86	US	US-LA	Transylvania			82LS	82LS
14572	82NC	small_airport	Pineview Air Airport	35.3081016540527	-79.0733032226563	300	US	US-NC	Sanford			82NC	82NC
353873	82NE	small_airport	DRC Airport	41.925195	-101.185257	3343	US	US-NE	Mullen			82NE	82NE
14574	82NM	small_airport	Skeen Ranch Airport	33.16879	-105.133201	5524	US	US-NM	Hondo			82NM	82NM
504715	82NR	small_airport	Big Sandy Landing	35.673812	-82.806628	2210	US	US-NC	Canton			82NR	82NR
299714	82NY	small_airport	Silvernails Field	42.001389	-73.67111	571	US	US-NY	Gallatin			82NY	82NY
14576	82OI	small_airport	J-Em Farm Airport	40.1542015075684	-83.27490234375	1005	US	US-OH	Columbus			82OI	82OI
14578	82OR	small_airport	Lost Creek Airport	43.899299621582	-122.817001342773	700	US	US-OR	Dexter			82OR	82OR
14579	82PA	small_airport	Frame Field	40.3967018127441	-80.3052978515625	1210	US	US-PA	Candor			82PA	82PA
14583	82TS	small_airport	Elmdale Airpark	32.450872	-99.648785	1775	US	US-TX	Abilene			82TS	82TS
14585	82VA	small_airport	Root Field	38.1731986999512	-78.9692001342773	1290	US	US-VA	Verona			82VA	82VA
14587	82WI	small_airport	Triple S Ranch Airport	44.1492004394531	-87.8143997192383	855	US	US-WI	Whitelaw			82WI	82WI
346844	82WN	small_airport	Magee Creek Aerodrome	48.361371	-118.140814	1945	US	US-WA	Rice			82WN	82WN
14588	82XS	small_airport	Circle P Ranch Airport	29.1026992797852	-98.2166976928711	500	US	US-TX	Floresville			82XS	82XS
14589	83AK	small_airport	Tolovana Hot Springs Airport	65.2565002441406	-148.830001831055	800	US	US-AK	Fairbanks			83AK	83AK
14593	83FD	small_airport	Lake Montaza Airport	27.5802993774414	-80.815299987793	52	US	US-FL	Okeechobee			83FD	83FD
14594	83FL	small_airport	Nassau Airport	30.6187992095947	-81.5336990356445	20	US	US-FL	Yulee			83FL	83FL
14595	83GA	small_airport	Brock Airpark	30.9997005462646	-84.506103515625	130	US	US-GA	Bainbridge			83GA	83GA
14597	83IL	small_airport	Oltman-Shuck Airport	40.8927993774414	-89.1039962768555	736	US	US-IL	Minonk			83IL	83IL
14598	83IN	small_airport	Goodenough Airport	40.740505	-86.004166	685	US	US-IN	Peru			83IN	83IN
14599	83IS	small_airport	Prairie Airport	38.426399230957	-89.1312026977539	550	US	US-IL	Irvington			83IS	83IS
14605	83LL	small_airport	Lindauer Airport	38.3036003112793	-89.8551025390625	437	US	US-IL	New Athens			83LL	83LL
14612	83NM	small_airport	King Ranch Airport	34.6481018066406	-108.005996704102	7143	US	US-NM	Pie Town			83NM	83NM
537471	83NR	small_airport	Wootens Airport	35.711192	-80.969599	944	US	US-NC	Statesville			83NR	83NR
346771	83OA	small_airport	Hufford Field	40.158611	-84.594167	1035	US	US-OH	Greenville			83OA	83OA
14614	83OH	small_airport	Adams Strip	40.062302	-84.379402	973	US	US-OH	Pleasant Hill			83OH	83OH
14616	83OK	small_airport	Sweetbriar Airport	35.2568016052246	-94.5780029296875	560	US	US-OK	Murry Spur			83OK	83OK
14617	83OR	small_airport	Tamarack Springs Ranch Airport	45.5013008117676	-117.47200012207	3445	US	US-OR	Lostine			83OR	83OR
14622	83TA	small_airport	Rainbow Field	31.9002990722656	-96.6003036499023	365	US	US-TX	Purdon			83TA	83TA
14623	83TE	small_airport	K Bar Ranch Airport	29.4969005584717	-99.493896484375	1208	US	US-TX	Sabinal			83TE	83TE
608868	83TN	small_airport	Highland Ridge Field	36.510989	-85.938933	944	US	US-TN	Lafayette			83TN	83TN
14624	83TS	small_airport	Moore Ranch Airport	32.426896	-98.418374	1200	US	US-TX	Gordon			83TS	83TS
14625	83TX	small_airport	Texas A And M Flight Test Station Airport	30.6334991455	-96.4835968018	264	US	US-TX	Bryan			83TX	83TX
14626	83V	small_airport	Upton Municipal Airport	44.0904998779297	-104.640998840332	4290	US	US-WY	Upton			83V	83V
14628	83WA	small_airport	Darcy's Air Strip	46.0275993347168	-118.167999267578	2430	US	US-WA	Walla Walla			83WA	83WA
14629	83WI	small_airport	Jones Airport	44.9705009460449	-90.3461990356445	1410	US	US-WI	Dorchester			83WI	83WI
506321	83XA	small_airport	TR Zato Airport	33.462463	-100.93519	2408	US	US-TX	Spur			83XA	83XA
45240	84AL	small_airport	Blessings Landing Air Ranch	31.3031	-85.52705	400	US	US-AL	Pinckard			84AL	84AL
14631	84C	small_airport	Valhalla Airport	42.762501	-88.042603	805	US	US-WI	North Cape			WI72	WI72
14645	84LA	small_airport	Touchstone Ridge Ultralightport	32.553851	-93.593882	180	US	US-LA	Haughton			84LA	84LA
332216	84ME	small_airport	Cowboys Air Ranch Airport	45.551929	-67.746085	504	US	US-ME	Brookton			84ME	84ME
14647	84MN	small_airport	Nielsville Airport	47.5332984924316	-96.8309020996094	869	US	US-MN	Nielsville			84MN	84MN
45694	84NC	small_airport	Rooster Field	35.272724	-79.248548	340	US	US-NC	Cameron			84NC	84NC
14649	84ND	small_airport	Kyllo Airport	48.0008010864258	-97.7570037841797	1150	US	US-ND	Mc Canna			84ND	84ND
14652	84NM	small_airport	Nalda Ranch Airport	34.353401184082	-108.162002563477	7531	US	US-NM	Pie Town			84NM	84NM
14653	84NY	small_airport	Skyview Airport	42.986198425293	-77.6125030517578	642	US	US-NY	Rush			84NY	84NY
14657	84OL	small_airport	Cotton Field	36.1104011535645	-95.7655029296875	685	US	US-OK	Broken Arrow			84OL	84OL
14658	84OR	small_airport	B Bar Ranch Airport	42.2476005554199	-123.569999694824	1400	US	US-OR	Selma			84OR	84OR
14660	84PN	small_airport	Draco STOLport	39.7526016235352	-76.5354995727539	625	US	US-PA	Stewartstown			84PN	84PN
14662	84TE	small_airport	W4 Ranch Airport	31.988067	-97.543181	833	US	US-TX	Morgan			84TE	84TE
593631	84TN	small_airport	Elkins Field	36.211673	-84.028346	985	US	US-TN	Andersonville			84TN	84TN
14667	84WA	small_airport	D and B Airpark	46.969535	-123.386024	55	US	US-WA	Elma			84WA	84WA
323228	84WY	small_airport	Moore Ranch Airport	43.446111	-105.743055	5027	US	US-WY	Douglas			84WY	84WY
14669	84XS	small_airport	Lang Ranch Airport	30.255	-99.398889	2200	US	US-TX	Mountain Home			84XS	84XS
14670	84Y	small_airport	Bloomfield Municipal Airport	42.57878	-97.672739	1673	US	US-NE	Bloomfield			84Y	84Y
14674	85FA	small_airport	North Exuma Airport	29.093122	-81.277635	62	US	US-FL	DeLand			85FA	85FA
14676	85FL	small_airport	Thomas Farms Airport	30.9692993164063	-87.0515975952148	215	US	US-FL	Jay			85FL	85FL
14677	85GA	small_airport	Aiken Field	34.1722984313965	-83.7310028076172	1020	US	US-GA	Talmo			85GA	85GA
14678	85IA	small_airport	Henry Airport	43.1786003112793	-92.6974029541016	1125	US	US-IA	Floyd			85IA	85IA
14679	85IL	small_airport	Durbin Airport	39.636894	-88.619413	664	US	US-IL	Sullivan			85IL	85IL
14680	85IN	small_airport	Leak Airport	40.4338989257813	-87.504997253418	720	US	US-IN	Tab			85IN	85IN
14681	85KS	small_airport	Sanders Airport	39.300648	-95.215094	1070	US	US-KS	Winchester			85KS	85KS
14682	85KY	small_airport	Deer Run Airpark	38.4702987670898	-85.1386032104492	890	US	US-KY	New Castle			85KY	85KY
14684	85LL	small_airport	Wormley Airport	41.6838989257813	-88.2622985839844	680	US	US-IL	Oswego			85LL	85LL
14685	85MI	small_airport	Dewind Field	42.932300567627	-86.013801574707	640	US	US-MI	Zeeland			85MI	85MI
14686	85MN	small_airport	Christison Airport	44.1585998535156	-92.2021026611328	1175	US	US-MN	Plainview			85MN	85MN
14688	85N	small_airport	Hollands International Field	43.254726	-78.76575	360	US	US-NY	Newfane			85N	85N
14689	85NC	small_airport	Reagans Roost Ultralightport	35.42919921875	-83.1668014526367	2080	US	US-NC	Whittier			85NC	85NC
14690	85NE	small_airport	Meyers Freedom Flight Hardy Airport	40.0208015441895	-97.9420013427734	1624	US	US-NE	Hardy			85NE	85NE
14693	85NY	small_airport	High Acres Airport	42.5783996582031	-78.5199966430664	1540	US	US-NY	Sardinia			85NY	85NY
14698	85OR	small_airport	Allen's Airstrip	42.404598236084	-121.049003601074	4410	US	US-OR	Bly			85OR	85OR
14700	85PN	small_airport	Kiski Airport	40.5792007446289	-79.6053009033203	1280	US	US-PA	Vandergrift			85PN	85PN
14702	85TE	small_airport	Old Kingsbury Aerodrome	29.6341991424561	-97.8116989135742	560	US	US-TX	Kingsbury			85TE	85TE
14704	85TX	small_airport	Rutherford Ranch Airport	30.0776996612549	-97.9655990600586	983	US	US-TX	Buda			85TX	85TX
14705	85U	small_airport	Soldier Bar US Forest Service Airport	45.104486	-114.799404	4190	US	US-ID	Soldier Bar				85U
14706	85V	small_airport	Ganado Airport	35.700941	-109.517384	6662	US	US-AZ	Ganado			K85V	85V
14709	85WI	small_airport	Cub Bear Airport	45.0443992614746	-92.2928009033203	1240	US	US-WI	Emerald			85WI	85WI
14713	86CL	small_airport	Ernst Field	33.5971984863281	-116.883003234863	2860	US	US-CA	Hemet			86CL	86CL
14714	86CO	small_airport	Lazy W Airport	40.3135986328125	-105.144996643066	5200	US	US-CO	Berthoud			86CO	86CO
14716	86FD	small_airport	Country Landings Airport	29.7646999359131	-82.8964004516602	55	US	US-FL	Bell			86FD	86FD
14718	86GA	small_airport	Flying G Ranch Airport	34.8679008483887	-85.0610961914063	845	US	US-GA	Tunnel Hill			86GA	86GA
607986	86IL	small_airport	Wenona RLA	41.033753	-88.995376	667	US	US-IL	Wenona			86IL	86IL
14721	86IS	small_airport	Michael Pfister Airport	40.7793998718262	-89.2577972412109	805	US	US-IL	Roanoke			86IS	86IS
14724	86LA	small_airport	Spring Airport	30.9738006591797	-90.6657028198242	400	US	US-LA	Kentwood			86LA	86LA
14725	86MI	small_airport	Downwind Acres Airport	42.1528015136719	-83.5673980712891	683	US	US-MI	Willis			86MI	86MI
14728	86NC	small_airport	Craig Craft Airport	36.263355	-76.49126	14	US	US-NC	Hertford			86NC	86NC
14729	86NE	small_airport	Orum Aerodrome	41.5416984558105	-96.2739028930664	1320	US	US-NE	Blair			86NE	86NE
14731	86OH	small_airport	Westfield Airport	41.0127983093262	-81.9200973510742	1044	US	US-OH	Westfield Center			86OH	86OH
14736	86PN	small_airport	Seesholtz Airport	41.0444984436035	-76.3552017211914	730	US	US-PA	Bloomsburg			86PN	86PN
14738	86TE	small_airport	Matthews Ranch Airport	32.6498985290527	-98.1473007202148	835	US	US-TX	Santo			86TE	86TE
345448	86TN	small_airport	Dumplin Field	36.016459	-83.544073	1000	US	US-TN	Dandridge			86TN	86TN
14739	86TS	small_airport	Fairway Farm Airport	31.484015	-94.027074	360	US	US-TX	San Augustine			86TS	86TS
